Date,ATM_ID,Withdrawal_Amount,Day_of_Week,Holiday_Flag
2022-08-12,ATM_5,2174.74,Friday,0
2022-08-13,ATM_1,1628.58,Saturday,0
2022-08-13,ATM_2,2157.05,Saturday,0
2022-08-13,ATM_3,3200.53,Saturday,0
2022-08-13,ATM_4,1466.94,Saturday,0
2022-08-13,ATM_5,1522.63,Saturday,0
2022-08-14,ATM_1,2461.44,Sunday,0
2022-08-14,ATM_2,1799.14,Sunday,0
2022-08-14,ATM_3,4599.44,Sunday,0
2022-08-14,ATM_4,2416.15,Sunday,0
2022-08-14,ATM_5,3553.01,Sunday,0
2022-08-15,ATM_1,752.72,Monday,0
2022-08-15,ATM_2,2836.72,Monday,0
2022-08-15,ATM_3,1683.14,Monday,0
2022-08-15,ATM_4,1705.9,Monday,0
2022-08-15,ATM_5,2258.76,Monday,0
2022-08-16,ATM_1,2247.25,Tuesday,0
2022-08-16,ATM_2,1512.35,Tuesday,0
2022-08-16,ATM_3,1719.26,Tuesday,0
2022-08-16,ATM_4,2059.64,Tuesday,0
2022-08-16,ATM_5,2479.96,Tuesday,0
2022-08-17,ATM_1,2145.27,Wednesday,0
2022-08-17,ATM_2,2729.86,Wednesday,0
2022-08-17,ATM_3,2028.78,Wednesday,0
2022-08-17,ATM_4,997.29,Wednesday,0
2022-08-17,ATM_5,2596.29,Wednesday,0
2022-08-18,ATM_1,1566.12,Thursday,0
2022-08-18,ATM_2,2721.53,Thursday,0
2022-08-18,ATM_3,2560.02,Thursday,0
2022-08-18,ATM_4,2338.64,Thursday,0
2022-08-18,ATM_5,2832.74,Thursday,0
2022-08-19,ATM_1,1090.58,Friday,0
2022-08-19,ATM_2,753.82,Friday,0
2022-08-19,ATM_3,1258.68,Friday,0
2022-08-19,ATM_4,2321.51,Friday,0
2022-08-19,ATM_5,2946.44,Friday,0
2022-08-20,ATM_1,4482.43,Saturday,0
2022-08-20,ATM_2,3211.14,Saturday,0
2022-08-20,ATM_3,4549.52,Saturday,0
2022-08-20,ATM_4,1893.01,Saturday,0
2022-08-20,ATM_5,2444.77,Saturday,0
2022-08-21,ATM_1,3471.78,Sunday,0
2022-08-21,ATM_2,4732.09,Sunday,0
2022-08-21,ATM_3,1366.36,Sunday,0
2022-08-21,ATM_4,1654.22,Sunday,0
2022-08-21,ATM_5,2012.34,Sunday,0
2022-08-22,ATM_1,2420.16,Monday,0
2022-08-22,ATM_2,2906.64,Monday,0
2022-08-22,ATM_3,2499.06,Monday,0
2022-08-22,ATM_4,1763.81,Monday,0
2022-08-22,ATM_5,2276.99,Monday,0
2022-08-23,ATM_1,2367.59,Tuesday,0
2022-08-23,ATM_2,1696.99,Tuesday,0
2022-08-23,ATM_3,1675.54,Tuesday,0
2022-08-23,ATM_4,629.73,Tuesday,0
2022-08-23,ATM_5,1382.73,Tuesday,0
2022-08-24,ATM_1,1622.12,Wednesday,0
2022-08-24,ATM_2,823.14,Wednesday,0
2022-08-24,ATM_3,687.73,Wednesday,0
2022-08-24,ATM_4,780.68,Wednesday,0
2022-08-24,ATM_5,729.5,Wednesday,0
2022-08-25,ATM_1,1255.97,Thursday,0
2022-08-25,ATM_2,2440.69,Thursday,0
2022-08-25,ATM_3,2572.88,Thursday,0
2022-08-25,ATM_4,1320.45,Thursday,0
2022-08-25,ATM_5,1299.95,Thursday,0
2022-08-26,ATM_1,836.56,Friday,0
2022-08-26,ATM_2,2698.83,Friday,0
2022-08-26,ATM_3,2814.04,Friday,0
2022-08-26,ATM_4,977.24,Friday,0
2022-08-26,ATM_5,2744.76,Friday,0
2022-08-27,ATM_1,4105.86,Saturday,0
2022-08-27,ATM_2,3824.48,Saturday,0
2022-08-27,ATM_3,3553.54,Saturday,0
2022-08-27,ATM_4,1518.22,Saturday,0
2022-08-27,ATM_5,1550.1,Saturday,0
2022-08-28,ATM_1,2464.39,Sunday,0
2022-08-28,ATM_2,4455.58,Sunday,0
2022-08-28,ATM_3,4591.68,Sunday,0
2022-08-28,ATM_4,3255.46,Sunday,0
2022-08-28,ATM_5,3062.54,Sunday,0
2022-08-29,ATM_1,628.08,Monday,0
2022-08-29,ATM_2,2829.6,Monday,0
2022-08-29,ATM_3,2117.34,Monday,0
2022-08-29,ATM_4,2198.21,Monday,0
2022-08-29,ATM_5,2571.66,Monday,0
2022-08-30,ATM_1,553.8,Tuesday,0
2022-08-30,ATM_2,2596.13,Tuesday,0
2022-08-30,ATM_3,1223.39,Tuesday,0
2022-08-30,ATM_4,1797.94,Tuesday,0
2022-08-30,ATM_5,1545.98,Tuesday,0
2022-08-31,ATM_1,1914.98,Wednesday,0
2022-08-31,ATM_2,2539.48,Wednesday,0
2022-08-31,ATM_3,771.85,Wednesday,0
2022-08-31,ATM_4,1803.02,Wednesday,0
2022-08-31,ATM_5,2109.16,Wednesday,0
2022-09-01,ATM_1,2177.52,Thursday,0
2022-09-01,ATM_2,1161.62,Thursday,0
2022-09-01,ATM_3,1098.5,Thursday,0
2022-09-01,ATM_4,3206.01,Thursday,0
2022-09-01,ATM_5,3413.4,Thursday,0
2022-09-02,ATM_1,3687.18,Friday,0
2022-09-02,ATM_2,3386.95,Friday,0
2022-09-02,ATM_3,3153.99,Friday,0
2022-09-02,ATM_4,4104.51,Friday,0
2022-09-02,ATM_5,3164.26,Friday,0
2022-09-03,ATM_1,4956.89,Saturday,0
2022-09-03,ATM_2,4541.98,Saturday,0
2022-09-03,ATM_3,2968.52,Saturday,0
2022-09-03,ATM_4,2057.61,Saturday,0
2022-09-03,ATM_5,1810.35,Saturday,0
2022-09-04,ATM_1,3761.17,Sunday,0
2022-09-04,ATM_2,1922.85,Sunday,0
2022-09-04,ATM_3,1460.01,Sunday,0
2022-09-04,ATM_4,3241.76,Sunday,0
2022-09-04,ATM_5,3278.23,Sunday,0
2022-09-05,ATM_1,1252.35,Monday,0
2022-09-05,ATM_2,1602.46,Monday,0
2022-09-05,ATM_3,3129.88,Monday,0
2022-09-05,ATM_4,1856.83,Monday,0
2022-09-05,ATM_5,1801.01,Monday,0
2022-09-06,ATM_1,2523.79,Tuesday,0
2022-09-06,ATM_2,1068.37,Tuesday,0
2022-09-06,ATM_3,1641.13,Tuesday,0
2022-09-06,ATM_4,975.88,Tuesday,0
2022-09-06,ATM_5,1089.12,Tuesday,0
2022-09-07,ATM_1,1134.27,Wednesday,0
2022-09-07,ATM_2,1201.07,Wednesday,0
2022-09-07,ATM_3,648.38,Wednesday,0
2022-09-07,ATM_4,1413.55,Wednesday,0
2022-09-07,ATM_5,1637.86,Wednesday,0
2022-09-08,ATM_1,1982.54,Thursday,0
2022-09-08,ATM_2,2031.79,Thursday,0
2022-09-08,ATM_3,2060.03,Thursday,0
2022-09-08,ATM_4,1738.89,Thursday,0
2022-09-08,ATM_5,2434.03,Thursday,0
2022-09-09,ATM_1,2807.71,Friday,0
2022-09-09,ATM_2,1232.03,Friday,0
2022-09-09,ATM_3,2840.62,Friday,0
2022-09-09,ATM_4,936.7,Friday,0
2022-09-09,ATM_5,1129.03,Friday,0
2022-09-10,ATM_1,1367.0,Saturday,0
2022-09-10,ATM_2,4927.82,Saturday,0
2022-09-10,ATM_3,3013.99,Saturday,0
2022-09-10,ATM_4,4534.19,Saturday,0
2022-09-10,ATM_5,2486.22,Saturday,0
2022-09-11,ATM_1,3417.24,Sunday,0
2022-09-11,ATM_2,4082.96,Sunday,0
2022-09-11,ATM_3,2115.41,Sunday,0
2022-09-11,ATM_4,1269.71,Sunday,0
2022-09-11,ATM_5,2405.48,Sunday,0
2022-09-12,ATM_1,1605.61,Monday,0
2022-09-12,ATM_2,2160.07,Monday,0
2022-09-12,ATM_3,2348.71,Monday,0
2022-09-12,ATM_4,1833.56,Monday,0
2022-09-12,ATM_5,2463.02,Monday,0
2022-09-13,ATM_1,1801.05,Tuesday,0
2022-09-13,ATM_2,1123.54,Tuesday,0
2022-09-13,ATM_3,1416.15,Tuesday,0
2022-09-13,ATM_4,1935.96,Tuesday,0
2022-09-13,ATM_5,836.25,Tuesday,0
2022-09-14,ATM_1,2020.12,Wednesday,0
2022-09-14,ATM_2,1168.75,Wednesday,0
2022-09-14,ATM_3,1615.53,Wednesday,0
2022-09-14,ATM_4,1352.28,Wednesday,0
2022-09-14,ATM_5,2948.72,Wednesday,0
2022-09-15,ATM_1,1389.0,Thursday,0
2022-09-15,ATM_2,1238.42,Thursday,0
2022-09-15,ATM_3,1406.77,Thursday,0
2022-09-15,ATM_4,1669.16,Thursday,0
2022-09-15,ATM_5,2287.43,Thursday,0
2022-09-16,ATM_1,2200.55,Friday,0
2022-09-16,ATM_2,2741.78,Friday,0
2022-09-16,ATM_3,2770.76,Friday,0
2022-09-16,ATM_4,1345.72,Friday,0
2022-09-16,ATM_5,1383.96,Friday,0
2022-09-17,ATM_1,4612.79,Saturday,0
2022-09-17,ATM_2,4423.6,Saturday,0
2022-09-17,ATM_3,1815.13,Saturday,0
2022-09-17,ATM_4,3387.66,Saturday,0
2022-09-17,ATM_5,4434.49,Saturday,0
2022-09-18,ATM_1,4185.96,Sunday,0
2022-09-18,ATM_2,4572.58,Sunday,0
2022-09-18,ATM_3,3127.16,Sunday,0
2022-09-18,ATM_4,4105.7,Sunday,0
2022-09-18,ATM_5,3072.4,Sunday,0
2022-09-19,ATM_1,1892.43,Monday,0
2022-09-19,ATM_2,2772.88,Monday,0
2022-09-19,ATM_3,1648.4,Monday,0
2022-09-19,ATM_4,2612.32,Monday,0
2022-09-19,ATM_5,527.9,Monday,0
2022-09-20,ATM_1,1728.58,Tuesday,0
2022-09-20,ATM_2,1367.61,Tuesday,0
2022-09-20,ATM_3,2416.54,Tuesday,0
2022-09-20,ATM_4,773.16,Tuesday,0
2022-09-20,ATM_5,2245.76,Tuesday,0
2022-09-21,ATM_1,554.94,Wednesday,0
2022-09-21,ATM_2,1417.73,Wednesday,0
2022-09-21,ATM_3,2691.87,Wednesday,0
2022-09-21,ATM_4,863.49,Wednesday,0
2022-09-21,ATM_5,935.28,Wednesday,0
2022-09-22,ATM_1,1207.08,Thursday,0
2022-09-22,ATM_2,747.37,Thursday,0
2022-09-22,ATM_3,2000.69,Thursday,0
2022-09-22,ATM_4,2733.83,Thursday,0
2022-09-22,ATM_5,2185.08,Thursday,0
2022-09-23,ATM_1,958.38,Friday,0
2022-09-23,ATM_2,628.8,Friday,0
2022-09-23,ATM_3,1376.46,Friday,0
2022-09-23,ATM_4,1127.0,Friday,0
2022-09-23,ATM_5,2996.28,Friday,0
2022-09-24,ATM_1,3788.72,Saturday,0
2022-09-24,ATM_2,1785.81,Saturday,0
2022-09-24,ATM_3,4225.07,Saturday,0
2022-09-24,ATM_4,1430.12,Saturday,0
2022-09-24,ATM_5,1465.96,Saturday,0
2022-09-25,ATM_1,1692.41,Sunday,0
2022-09-25,ATM_2,3517.52,Sunday,0
2022-09-25,ATM_3,1434.77,Sunday,0
2022-09-25,ATM_4,1867.42,Sunday,0
2022-09-25,ATM_5,3722.39,Sunday,0
2022-09-26,ATM_1,2219.74,Monday,0
2022-09-26,ATM_2,2877.75,Monday,0
2022-09-26,ATM_3,1760.98,Monday,0
2022-09-26,ATM_4,1118.58,Monday,0
2022-09-26,ATM_5,988.79,Monday,0
2022-09-27,ATM_1,608.61,Tuesday,0
2022-09-27,ATM_2,2454.14,Tuesday,0
2022-09-27,ATM_3,1577.89,Tuesday,0
2022-09-27,ATM_4,604.79,Tuesday,0
2022-09-27,ATM_5,506.57,Tuesday,0
2022-09-28,ATM_1,2233.71,Wednesday,0
2022-09-28,ATM_2,1869.8,Wednesday,0
2022-09-28,ATM_3,677.62,Wednesday,0
2022-09-28,ATM_4,658.5,Wednesday,0
2022-09-28,ATM_5,2587.72,Wednesday,0
2022-09-29,ATM_1,2563.41,Thursday,0
2022-09-29,ATM_2,2527.37,Thursday,0
2022-09-29,ATM_3,610.55,Thursday,0
2022-09-29,ATM_4,994.67,Thursday,0
2022-09-29,ATM_5,2592.69,Thursday,0
2022-09-30,ATM_1,857.96,Friday,0
2022-09-30,ATM_2,1028.4,Friday,0
2022-09-30,ATM_3,2895.83,Friday,0
2022-09-30,ATM_4,684.16,Friday,0
2022-09-30,ATM_5,2672.51,Friday,0
2022-10-01,ATM_1,3830.73,Saturday,0
2022-10-01,ATM_2,1729.23,Saturday,0
2022-10-01,ATM_3,4033.55,Saturday,0
2022-10-01,ATM_4,1259.19,Saturday,0
2022-10-01,ATM_5,1855.99,Saturday,0
2022-10-02,ATM_1,2551.91,Sunday,0
2022-10-02,ATM_2,3432.21,Sunday,0
2022-10-02,ATM_3,4192.91,Sunday,0
2022-10-02,ATM_4,4471.73,Sunday,0
2022-10-02,ATM_5,1139.41,Sunday,0
2022-10-03,ATM_1,1935.74,Monday,0
2022-10-03,ATM_2,3220.87,Monday,0
2022-10-03,ATM_3,4301.62,Monday,0
2022-10-03,ATM_4,3324.71,Monday,0
2022-10-03,ATM_5,3260.78,Monday,0
2022-10-04,ATM_1,4617.49,Tuesday,0
2022-10-04,ATM_2,3865.77,Tuesday,0
2022-10-04,ATM_3,4253.41,Tuesday,0
2022-10-04,ATM_4,4658.86,Tuesday,0
2022-10-04,ATM_5,2844.61,Tuesday,0
2022-10-05,ATM_1,2732.21,Wednesday,0
2022-10-05,ATM_2,2619.42,Wednesday,0
2022-10-05,ATM_3,4049.61,Wednesday,0
2022-10-05,ATM_4,3797.15,Wednesday,0
2022-10-05,ATM_5,4965.02,Wednesday,0
2022-10-06,ATM_1,1334.71,Thursday,0
2022-10-06,ATM_2,2126.61,Thursday,0
2022-10-06,ATM_3,2389.89,Thursday,0
2022-10-06,ATM_4,1146.47,Thursday,0
2022-10-06,ATM_5,2491.19,Thursday,0
2022-10-07,ATM_1,2062.57,Friday,0
2022-10-07,ATM_2,2525.86,Friday,0
2022-10-07,ATM_3,1786.28,Friday,0
2022-10-07,ATM_4,2591.73,Friday,0
2022-10-07,ATM_5,744.14,Friday,0
2022-10-08,ATM_1,4663.47,Saturday,0
2022-10-08,ATM_2,3014.95,Saturday,0
2022-10-08,ATM_3,4366.25,Saturday,0
2022-10-08,ATM_4,2429.47,Saturday,0
2022-10-08,ATM_5,2745.76,Saturday,0
2022-10-09,ATM_1,2832.11,Sunday,0
2022-10-09,ATM_2,4629.97,Sunday,0
2022-10-09,ATM_3,3509.28,Sunday,0
2022-10-09,ATM_4,2173.99,Sunday,0
2022-10-09,ATM_5,3776.03,Sunday,0
2022-10-10,ATM_1,1560.86,Monday,0
2022-10-10,ATM_2,1913.64,Monday,0
2022-10-10,ATM_3,867.26,Monday,0
2022-10-10,ATM_4,2896.92,Monday,0
2022-10-10,ATM_5,1789.36,Monday,0
2022-10-11,ATM_1,1240.07,Tuesday,0
2022-10-11,ATM_2,2815.67,Tuesday,0
2022-10-11,ATM_3,656.27,Tuesday,0
2022-10-11,ATM_4,539.06,Tuesday,0
2022-10-11,ATM_5,1832.12,Tuesday,0
2022-10-12,ATM_1,538.4,Wednesday,0
2022-10-12,ATM_2,1922.72,Wednesday,0
2022-10-12,ATM_3,1224.67,Wednesday,0
2022-10-12,ATM_4,2919.35,Wednesday,0
2022-10-12,ATM_5,1042.29,Wednesday,0
2022-10-13,ATM_1,2105.06,Thursday,0
2022-10-13,ATM_2,2036.5,Thursday,0
2022-10-13,ATM_3,1397.38,Thursday,0
2022-10-13,ATM_4,1493.18,Thursday,0
2022-10-13,ATM_5,1331.68,Thursday,0
2022-10-14,ATM_1,1034.15,Friday,0
2022-10-14,ATM_2,2785.42,Friday,0
2022-10-14,ATM_3,2227.04,Friday,0
2022-10-14,ATM_4,2016.38,Friday,0
2022-10-14,ATM_5,865.24,Friday,0
2022-10-15,ATM_1,1749.79,Saturday,0
2022-10-15,ATM_2,1223.48,Saturday,0
2022-10-15,ATM_3,2405.69,Saturday,0
2022-10-15,ATM_4,1544.95,Saturday,0
2022-10-15,ATM_5,2893.29,Saturday,0
2022-10-16,ATM_1,4825.86,Sunday,0
2022-10-16,ATM_2,4521.8,Sunday,0
2022-10-16,ATM_3,4799.98,Sunday,0
2022-10-16,ATM_4,1484.6,Sunday,0
2022-10-16,ATM_5,1344.21,Sunday,0
2022-10-17,ATM_1,1405.3,Monday,0
2022-10-17,ATM_2,2466.17,Monday,0
2022-10-17,ATM_3,578.98,Monday,0
2022-10-17,ATM_4,1072.73,Monday,0
2022-10-17,ATM_5,1358.37,Monday,0
2022-10-18,ATM_1,1585.88,Tuesday,0
2022-10-18,ATM_2,2048.0,Tuesday,0
2022-10-18,ATM_3,1673.4,Tuesday,0
2022-10-18,ATM_4,2043.55,Tuesday,0
2022-10-18,ATM_5,2803.16,Tuesday,0
2022-10-19,ATM_1,1981.07,Wednesday,0
2022-10-19,ATM_2,2614.66,Wednesday,0
2022-10-19,ATM_3,2466.78,Wednesday,0
2022-10-19,ATM_4,902.64,Wednesday,0
2022-10-19,ATM_5,2338.55,Wednesday,0
2022-10-20,ATM_1,2101.95,Thursday,0
2022-10-20,ATM_2,1292.25,Thursday,0
2022-10-20,ATM_3,786.44,Thursday,0
2022-10-20,ATM_4,903.93,Thursday,0
2022-10-20,ATM_5,1179.7,Thursday,0
2022-10-21,ATM_1,750.9,Friday,0
2022-10-21,ATM_2,1325.86,Friday,0
2022-10-21,ATM_3,1919.62,Friday,0
2022-10-21,ATM_4,2135.04,Friday,0
2022-10-21,ATM_5,715.07,Friday,0
2022-10-22,ATM_1,2578.18,Saturday,0
2022-10-22,ATM_2,1803.82,Saturday,0
2022-10-22,ATM_3,3319.94,Saturday,0
2022-10-22,ATM_4,4097.31,Saturday,0
2022-10-22,ATM_5,4667.09,Saturday,0
2022-10-23,ATM_1,3961.97,Sunday,0
2022-10-23,ATM_2,3364.9,Sunday,0
2022-10-23,ATM_3,3452.22,Sunday,0
2022-10-23,ATM_4,1480.43,Sunday,0
2022-10-23,ATM_5,3153.77,Sunday,0
2022-10-24,ATM_1,638.82,Monday,0
2022-10-24,ATM_2,2386.32,Monday,0
2022-10-24,ATM_3,758.48,Monday,0
2022-10-24,ATM_4,836.21,Monday,0
2022-10-24,ATM_5,948.99,Monday,0
2022-10-25,ATM_1,2917.24,Tuesday,0
2022-10-25,ATM_2,1240.02,Tuesday,0
2022-10-25,ATM_3,2919.69,Tuesday,0
2022-10-25,ATM_4,1115.56,Tuesday,0
2022-10-25,ATM_5,530.78,Tuesday,0
2022-10-26,ATM_1,652.9,Wednesday,0
2022-10-26,ATM_2,1432.21,Wednesday,0
2022-10-26,ATM_3,1824.91,Wednesday,0
2022-10-26,ATM_4,2980.42,Wednesday,0
2022-10-26,ATM_5,1282.1,Wednesday,0
2022-10-27,ATM_1,2808.7,Thursday,0
2022-10-27,ATM_2,1022.4,Thursday,0
2022-10-27,ATM_3,1463.2,Thursday,0
2022-10-27,ATM_4,665.82,Thursday,0
2022-10-27,ATM_5,736.01,Thursday,0
2022-10-28,ATM_1,2310.51,Friday,0
2022-10-28,ATM_2,924.85,Friday,0
2022-10-28,ATM_3,1144.26,Friday,0
2022-10-28,ATM_4,800.42,Friday,0
2022-10-28,ATM_5,1907.04,Friday,0
2022-10-29,ATM_1,2255.44,Saturday,0
2022-10-29,ATM_2,1231.86,Saturday,0
2022-10-29,ATM_3,4942.63,Saturday,0
2022-10-29,ATM_4,2938.32,Saturday,0
2022-10-29,ATM_5,3094.1,Saturday,0
2022-10-30,ATM_1,3448.38,Sunday,0
2022-10-30,ATM_2,4329.55,Sunday,0
2022-10-30,ATM_3,2910.0,Sunday,0
2022-10-30,ATM_4,2856.86,Sunday,0
2022-10-30,ATM_5,3361.37,Sunday,0
2022-10-31,ATM_1,1361.57,Monday,0
2022-10-31,ATM_2,584.15,Monday,0
2022-10-31,ATM_3,751.92,Monday,0
2022-10-31,ATM_4,2250.72,Monday,0
2022-10-31,ATM_5,932.14,Monday,0
2022-11-01,ATM_1,4436.57,Tuesday,0
2022-11-01,ATM_2,4615.9,Tuesday,0
2022-11-01,ATM_3,2573.91,Tuesday,0
2022-11-01,ATM_4,1560.64,Tuesday,0
2022-11-01,ATM_5,4751.77,Tuesday,0
2022-11-02,ATM_1,2581.43,Wednesday,0
2022-11-02,ATM_2,3072.49,Wednesday,0
2022-11-02,ATM_3,1095.93,Wednesday,0
2022-11-02,ATM_4,4706.74,Wednesday,0
2022-11-02,ATM_5,3648.06,Wednesday,0
2022-11-03,ATM_1,2895.78,Thursday,0
2022-11-03,ATM_2,3320.54,Thursday,0
2022-11-03,ATM_3,1268.19,Thursday,0
2022-11-03,ATM_4,1058.38,Thursday,0
2022-11-03,ATM_5,1973.34,Thursday,0
2022-11-04,ATM_1,4888.47,Friday,0
2022-11-04,ATM_2,2713.86,Friday,0
2022-11-04,ATM_3,2954.89,Friday,0
2022-11-04,ATM_4,2851.89,Friday,0
2022-11-04,ATM_5,2604.38,Friday,0
2022-11-05,ATM_1,4916.61,Saturday,0
2022-11-05,ATM_2,1337.67,Saturday,0
2022-11-05,ATM_3,2687.51,Saturday,0
2022-11-05,ATM_4,4191.6,Saturday,0
2022-11-05,ATM_5,1041.67,Saturday,0
2022-11-06,ATM_1,1093.04,Sunday,0
2022-11-06,ATM_2,1730.1,Sunday,0
2022-11-06,ATM_3,4369.27,Sunday,0
2022-11-06,ATM_4,4898.72,Sunday,0
2022-11-06,ATM_5,2295.42,Sunday,0
2022-11-07,ATM_1,2383.35,Monday,0
2022-11-07,ATM_2,1507.85,Monday,0
2022-11-07,ATM_3,2972.18,Monday,0
2022-11-07,ATM_4,833.49,Monday,0
2022-11-07,ATM_5,2494.48,Monday,0
2022-11-08,ATM_1,1892.13,Tuesday,0
2022-11-08,ATM_2,1937.1,Tuesday,0
2022-11-08,ATM_3,650.29,Tuesday,0
2022-11-08,ATM_4,1234.77,Tuesday,0
2022-11-08,ATM_5,2012.14,Tuesday,0
2022-11-09,ATM_1,906.66,Wednesday,0
2022-11-09,ATM_2,2475.82,Wednesday,0
2022-11-09,ATM_3,1375.89,Wednesday,0
2022-11-09,ATM_4,1279.86,Wednesday,0
2022-11-09,ATM_5,1137.11,Wednesday,0
2022-11-10,ATM_1,810.44,Thursday,0
2022-11-10,ATM_2,1635.28,Thursday,0
2022-11-10,ATM_3,1356.37,Thursday,0
2022-11-10,ATM_4,2264.05,Thursday,0
2022-11-10,ATM_5,680.57,Thursday,0
2022-11-11,ATM_1,1688.67,Friday,0
2022-11-11,ATM_2,1398.98,Friday,0
2022-11-11,ATM_3,652.82,Friday,0
2022-11-11,ATM_4,2290.56,Friday,0
2022-11-11,ATM_5,1786.34,Friday,0
2022-11-12,ATM_1,3680.82,Saturday,0
2022-11-12,ATM_2,3783.87,Saturday,0
2022-11-12,ATM_3,3179.96,Saturday,0
2022-11-12,ATM_4,2492.83,Saturday,0
2022-11-12,ATM_5,3455.58,Saturday,0
2022-11-13,ATM_1,2007.66,Sunday,0
2022-11-13,ATM_2,1747.91,Sunday,0
2022-11-13,ATM_3,4723.97,Sunday,0
2022-11-13,ATM_4,1727.41,Sunday,0
2022-11-13,ATM_5,1894.93,Sunday,0
2022-11-14,ATM_1,1531.16,Monday,0
2022-11-14,ATM_2,1199.47,Monday,0
2022-11-14,ATM_3,568.67,Monday,0
2022-11-14,ATM_4,1952.11,Monday,0
2022-11-14,ATM_5,1650.11,Monday,0
2022-11-15,ATM_1,564.84,Tuesday,0
2022-11-15,ATM_2,2313.5,Tuesday,0
2022-11-15,ATM_3,1911.29,Tuesday,0
2022-11-15,ATM_4,1250.15,Tuesday,0
2022-11-15,ATM_5,889.0,Tuesday,0
2022-11-16,ATM_1,952.26,Wednesday,0
2022-11-16,ATM_2,1790.6,Wednesday,0
2022-11-16,ATM_3,2769.01,Wednesday,0
2022-11-16,ATM_4,1866.71,Wednesday,0
2022-11-16,ATM_5,534.61,Wednesday,0
2022-11-17,ATM_1,2064.22,Thursday,0
2022-11-17,ATM_2,2045.13,Thursday,0
2022-11-17,ATM_3,2589.9,Thursday,0
2022-11-17,ATM_4,2561.38,Thursday,0
2022-11-17,ATM_5,2300.81,Thursday,0
2022-11-18,ATM_1,2430.52,Friday,0
2022-11-18,ATM_2,2623.26,Friday,0
2022-11-18,ATM_3,2718.45,Friday,0
2022-11-18,ATM_4,1884.23,Friday,0
2022-11-18,ATM_5,588.84,Friday,0
2022-11-19,ATM_1,4051.42,Saturday,0
2022-11-19,ATM_2,2194.59,Saturday,0
2022-11-19,ATM_3,1606.85,Saturday,0
2022-11-19,ATM_4,2738.63,Saturday,0
2022-11-19,ATM_5,4632.32,Saturday,0
2022-11-20,ATM_1,4095.24,Sunday,0
2022-11-20,ATM_2,3502.01,Sunday,0
2022-11-20,ATM_3,2020.57,Sunday,0
2022-11-20,ATM_4,4903.75,Sunday,0
2022-11-20,ATM_5,2006.55,Sunday,0
2022-11-21,ATM_1,1247.65,Monday,0
2022-11-21,ATM_2,2102.48,Monday,0
2022-11-21,ATM_3,2808.14,Monday,0
2022-11-21,ATM_4,2034.37,Monday,0
2022-11-21,ATM_5,2435.77,Monday,0
2022-11-22,ATM_1,2793.73,Tuesday,0
2022-11-22,ATM_2,2766.27,Tuesday,0
2022-11-22,ATM_3,2672.75,Tuesday,0
2022-11-22,ATM_4,2018.62,Tuesday,0
2022-11-22,ATM_5,666.38,Tuesday,0
2022-11-23,ATM_1,1948.68,Wednesday,0
2022-11-23,ATM_2,1884.57,Wednesday,0
2022-11-23,ATM_3,2918.36,Wednesday,0
2022-11-23,ATM_4,540.37,Wednesday,0
2022-11-23,ATM_5,2997.29,Wednesday,0
2022-11-24,ATM_1,2575.25,Thursday,0
2022-11-24,ATM_2,2144.4,Thursday,0
2022-11-24,ATM_3,2159.39,Thursday,0
2022-11-24,ATM_4,1689.57,Thursday,0
2022-11-24,ATM_5,1934.45,Thursday,0
2022-11-25,ATM_1,1341.91,Friday,0
2022-11-25,ATM_2,1566.34,Friday,0
2022-11-25,ATM_3,1594.41,Friday,0
2022-11-25,ATM_4,1448.8,Friday,0
2022-11-25,ATM_5,2049.69,Friday,0
2022-11-26,ATM_1,2142.86,Saturday,0
2022-11-26,ATM_2,1391.26,Saturday,0
2022-11-26,ATM_3,4661.47,Saturday,0
2022-11-26,ATM_4,3260.7,Saturday,0
2022-11-26,ATM_5,2361.3,Saturday,0
2022-11-27,ATM_1,3109.63,Sunday,0
2022-11-27,ATM_2,2962.65,Sunday,0
2022-11-27,ATM_3,4443.37,Sunday,0
2022-11-27,ATM_4,1748.21,Sunday,0
2022-11-27,ATM_5,1675.07,Sunday,0
2022-11-28,ATM_1,2351.52,Monday,0
2022-11-28,ATM_2,1746.61,Monday,0
2022-11-28,ATM_3,1202.71,Monday,0
2022-11-28,ATM_4,2086.61,Monday,0
2022-11-28,ATM_5,1225.64,Monday,0
2022-11-29,ATM_1,2330.36,Tuesday,0
2022-11-29,ATM_2,1404.76,Tuesday,0
2022-11-29,ATM_3,1173.35,Tuesday,0
2022-11-29,ATM_4,2953.72,Tuesday,0
2022-11-29,ATM_5,1937.39,Tuesday,0
2022-11-30,ATM_1,1305.87,Wednesday,0
2022-11-30,ATM_2,2815.21,Wednesday,0
2022-11-30,ATM_3,2808.22,Wednesday,0
2022-11-30,ATM_4,1458.37,Wednesday,0
2022-11-30,ATM_5,1636.09,Wednesday,0
2022-12-01,ATM_1,4634.73,Thursday,0
2022-12-01,ATM_2,2632.0,Thursday,0
2022-12-01,ATM_3,3700.95,Thursday,0
2022-12-01,ATM_4,1053.29,Thursday,0
2022-12-01,ATM_5,3924.79,Thursday,0
2022-12-02,ATM_1,1573.8,Friday,0
2022-12-02,ATM_2,3826.32,Friday,0
2022-12-02,ATM_3,2579.28,Friday,0
2022-12-02,ATM_4,3241.37,Friday,0
2022-12-02,ATM_5,1961.93,Friday,0
